,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Real Values,Predicted Values
861,862,/content/drive/MyDrive/ReCirCor/training_data/training_data/50296_MV.wav,1,-8621.967,-342.99017,49.58333,6.177218,24.32026,-4.94469,-2.4276464,-1.5727508,21.094753,1.5430479,-2.0018477,-0.0022308691,0.066639796,-0.5547962,-1.2261261,-0.48039073,-0.10690334,0.84296155,-0.03511558,-0.669033,0,1.0
862,863,/content/drive/MyDrive/ReCirCor/training_data/training_data/50297_AV.wav,1,-6070.597,-1121.0824,-279.35358,97.19791,-72.89094,-32.23157,-5.7908716,-2.1745934,14.407381,0.14540596,-9.774985,-0.27593577,1.2887304,0.021180864,-1.2226069,0.040502258,-0.0051794876,-0.16134134,1.4227179,-0.6427294,0,0.0
863,864,/content/drive/MyDrive/ReCirCor/training_data/training_data/50297_PV.wav,1,-8667.691,-366.6028,171.9675,41.729317,-20.148716,-21.36294,-4.3203297,-4.9733768,54.800224,5.3929,-1.0321378,0.30223086,-0.6044775,0.88330835,0.82671237,-0.73944354,-0.0017436688,0.19164832,0.26039785,-0.038376465,0,1.0
864,865,/content/drive/MyDrive/ReCirCor/training_data/training_data/50297_TV.wav,1,-8030.5527,-273.56598,133.47366,-86.78292,1.3091551,11.566974,5.0954123,-2.9068415,3.3525498,-0.22460066,-7.932903,-0.17465995,0.12563062,-0.746814,0.27474618,0.24092306,0.69822264,0.13413593,-0.17559542,0.46178174,0,1.0
865,866,/content/drive/MyDrive/ReCirCor/training_data/training_data/50297_MV.wav,1,-8028.948,-187.19807,25.52584,-24.613796,-18.971527,-6.1192913,-0.85014796,-4.6448436,36.728897,3.6889336,-10.485196,-0.12977609,-0.4715915,-0.49308512,-1.0889652,-0.43114388,1.1873256,-0.88488,0.1471236,-0.08365053,0,1.0
866,867,/content/drive/MyDrive/ReCirCor/training_data/training_data/50298_PV.wav,1,-8697.878,-499.62823,84.57564,64.72608,-38.834167,-32.121735,-5.246438,-5.4771495,56.95641,5.853502,2.9384422,0.57924885,-1.1369087,0.80025744,0.73801535,0.12937604,-0.01754754,0.680452,-0.38946804,-0.9075638,0,0.0
867,868,/content/drive/MyDrive/ReCirCor/training_data/training_data/50298_TV.wav,1,-5677.209,-692.5358,-176.8151,70.10514,-18.4544,-0.9316517,-4.477981,-1.4921691,6.699242,-0.7040906,-0.20033993,-0.06033239,0.91975605,-0.4059031,-0.28970096,1.0787514,-0.09262665,0.36305428,0.14336261,-0.353377,0,0.0
868,869,/content/drive/MyDrive/ReCirCor/training_data/training_data/50298_MV.wav,1,-8469.904,-571.92804,14.8403845,43.845074,-11.092114,-16.47248,-5.0142803,-8.033698,85.96535,8.809349,3.0848262,0.5996665,-1.367341,1.2971411,-0.10852922,0.9481848,0.507446,-0.5832021,0.34058112,0.118584074,0,0.0
869,870,/content/drive/MyDrive/ReCirCor/training_data/training_data/50299_AV.wav,1,-7853.1094,-529.6259,35.12006,-15.426652,35.781788,17.883497,-2.780306,-3.5366502,30.640501,2.9437692,-3.2698658,0.13217139,-0.4315333,0.1561614,0.621538,0.290909,-0.19026186,0.65299416,-0.5371948,-0.49496323,0,1.0
870,871,/content/drive/MyDrive/ReCirCor/training_data/training_data/50299_PV.wav,1,-8709.411,-481.39526,89.44236,57.36018,-24.597353,-25.212786,-4.5558105,-3.5376365,37.931213,3.558324,3.1615562,0.22139187,-0.6108631,0.38878405,0.34170783,0.23061346,0.10749643,1.0269618,-0.58646256,0.15242645,0,1.0
871,872,/content/drive/MyDrive/ReCirCor/training_data/training_data/50299_TV.wav,1,-8306.978,-498.0828,114.20167,65.50719,-38.304413,-33.392075,-5.282669,-5.312503,55.182636,5.2986145,3.1366396,0.3557497,-0.65621567,0.6181392,0.7004351,0.3636009,-0.2471972,1.0349387,0.07475123,-0.24351652,0,0.0
872,873,/content/drive/MyDrive/ReCirCor/training_data/training_data/50299_MV.wav,1,-6630.9937,118.23357,-27.749609,37.204903,-9.906387,-4.2990456,-3.457114,-3.8734767,13.896426,1.0139594,1.0907077,-0.009664485,0.6856644,0.046000842,0.036644194,1.3331964,0.3226724,0.5826422,-0.32598495,-0.3407474,0,1.0
873,874,/content/drive/MyDrive/ReCirCor/training_data/training_data/50303_AV.wav,1,9721.372,866.7001,951.21484,217.66098,-159.45673,-26.561468,-26.08454,-1.1401147,-7.1259446,-3.1197555,-1.6215239,-0.33555856,0.61167365,0.612023,-0.50490564,0.32784313,-0.087552555,-0.08040171,-0.5496731,0.44977286,0,0.0
874,875,/content/drive/MyDrive/ReCirCor/training_data/training_data/50303_PV.wav,1,-7589.201,-118.49127,50.503857,-39.084602,12.557846,7.693664,1.9286697,0.40740564,-11.380355,-0.72759473,2.4248583,-0.22020122,1.6269821,1.0022106,-1.2239144,0.00432061,-0.7312485,0.14064445,-0.07761864,-0.17181392,0,1.0
875,876,/content/drive/MyDrive/ReCirCor/training_data/training_data/50303_MV.wav,1,-2962.5078,1477.0774,37.637238,-391.9064,40.022194,71.603264,12.694638,-9.955287,-7.5507665,-0.6202596,-2.4427402,-0.29043636,1.559323,1.3532832,1.163949,-0.31926867,-0.81429774,-0.080730364,-0.2150517,-0.33457273,0,1.0
876,877,/content/drive/MyDrive/ReCirCor/training_data/training_data/50306_AV.wav,1,-7716.834,175.62036,-143.59941,-13.065373,16.221292,30.120548,-2.43592,-4.826291,10.428063,0.34779137,4.5310426,-0.32114148,0.1964973,-1.240616,-1.2229084,-0.94429064,0.31110618,0.9365296,0.38849974,-0.31621167,0,1.0
877,878,/content/drive/MyDrive/ReCirCor/training_data/training_data/50306_PV.wav,1,-9125.918,-452.93057,97.23458,60.76691,-31.686497,-30.242437,-4.0942154,0.025287002,-12.678153,-2.8112235,8.029485,-0.65630877,1.917116,-1.0501996,-0.7303012,-0.025885457,-0.9108279,-0.06658669,0.90138483,0.29903457,0,1.0
878,879,/content/drive/MyDrive/ReCirCor/training_data/training_data/50306_TV.wav,1,-8240.557,-539.7789,22.433533,-1.277154,16.935865,23.697996,-2.329288,-2.9340258,5.6767583,-0.53175336,0.35243192,-0.33391514,0.87741673,-0.574284,-0.48948476,0.44508815,0.12663735,-0.3482978,0.42763892,-0.39333197,0,1.0
879,880,/content/drive/MyDrive/ReCirCor/training_data/training_data/50306_MV.wav,1,-9009.472,-390.82245,108.82982,41.96599,-19.823095,-24.040781,-4.0044947,-1.5525824,4.612213,-0.85885596,-7.156913,-0.4612839,1.198896,-0.74797106,1.4289545,-0.6540306,-0.4278689,0.27422604,0.40662527,-0.25842944,0,1.0
880,881,/content/drive/MyDrive/ReCirCor/training_data/training_data/50311_PV.wav,1,-8045.6465,-310.79123,114.13263,8.462005,-5.517985,-10.090731,-2.490499,-1.8364999,-2.4244566,-1.4072123,-6.3056526,-0.33424637,0.8361135,-0.8413289,-0.9463291,-0.32638118,-0.08488574,0.56515664,-0.03020115,-0.12313125,0,1.0
881,882,/content/drive/MyDrive/ReCirCor/training_data/training_data/50311_TV.wav,1,-8408.538,-390.63,81.2265,45.66037,-26.25425,-24.480501,-3.807168,-1.9097241,6.6070375,-0.4630277,11.493425,-0.35773888,1.162102,-0.06480095,0.49403498,1.3719283,-0.7473911,0.77481514,0.20423777,0.61474633,0,1.0
882,883,/content/drive/MyDrive/ReCirCor/training_data/training_data/50311_MV.wav,1,-7123.5864,-120.84344,-143.8912,28.616184,-18.285791,-4.1842284,-4.5361,-1.668564,-2.4708343,-1.6358715,2.4364135,-0.48610076,1.7046803,-0.088082805,1.3839912,-0.25307867,-0.72149605,-0.056740254,0.26775086,-0.5273998,0,1.0
883,884,/content/drive/MyDrive/ReCirCor/training_data/training_data/50312_AV.wav,1,53111.402,18371.83,11669.532,-2080.4814,352.39487,314.28378,35.584114,92.9747,-0.87507415,44.506462,0.4138874,-4.39745,-0.012439444,-1.0028278,-0.6862323,-0.1845809,0.25195712,0.33542523,1.0538127,-0.14463976,0,1.0
884,885,/content/drive/MyDrive/ReCirCor/training_data/training_data/50312_PV.wav,1,-4530.1675,266.60168,-170.28377,-515.8945,257.03342,282.86386,31.422226,-3.2247992,-12.779987,12.795965,3.9087653,1.2705772,1.0087343,-0.56955343,-1.177057,-0.47760934,-0.31573057,0.25555593,-0.31872106,-0.967717,0,1.0
885,886,/content/drive/MyDrive/ReCirCor/training_data/training_data/50312_TV.wav,1,-6886.799,-152.45563,177.70905,49.778313,-23.113409,-17.859808,-3.794948,0.56094915,-11.769453,-1.7175355,-1.244677,0.2803742,1.2076929,0.33369225,-1.2791156,-0.39836097,0.2701196,0.31490538,0.5372072,-0.39362806,0,1.0
886,887,/content/drive/MyDrive/ReCirCor/training_data/training_data/50312_MV.wav,1,-8786.43,-326.2998,115.24901,41.32828,-24.451502,-24.609278,-4.3619947,-7.6172853,72.45563,7.3222485,-20.578743,0.3601532,-0.7237009,1.2516543,-1.4962023,-0.0009912063,-0.91544276,0.4060245,0.9006782,0.0069561265,0,0.0
887,888,/content/drive/MyDrive/ReCirCor/training_data/training_data/50314_AV.wav,1,40047.48,-9696.624,-6531.6904,553.1881,-400.59955,166.58865,15.596923,97.02847,-8.788921,66.4706,0.015096262,-11.783485,-1.2566549,0.53986,-0.37290195,-0.050013077,0.01759679,0.028719451,-0.9507771,-0.4198989,0,0.0
888,889,/content/drive/MyDrive/ReCirCor/training_data/training_data/50314_PV.wav,1,8431.118,9.4617195,99.073494,-134.24886,-103.37446,20.542639,-5.673686,-4.585799,-10.647935,-2.8174863,3.8348577,0.54262906,0.95260966,1.0488391,0.79101384,0.08332684,-0.21035549,-0.017550275,-0.46850938,-0.42093924,0,0.0
889,890,/content/drive/MyDrive/ReCirCor/training_data/training_data/50314_TV.wav,1,14241.527,-663.0121,-756.9601,202.7415,-143.71034,55.155735,-22.471992,-4.7033186,-8.762753,-3.337704,-3.5715349,0.41475672,1.2561249,0.30074123,0.07239086,1.1395723,0.7139969,0.009879677,0.07105829,-0.13356942,0,0.0
890,891,/content/drive/MyDrive/ReCirCor/training_data/training_data/50314_MV.wav,1,-7388.4883,-154.26987,69.86745,77.60356,-11.5180645,-9.08456,-4.516271,-0.30862334,-2.4239597,-1.0102023,-1.0793922,-0.24379027,1.1551703,0.38713226,1.0559366,-0.13078901,-0.29931816,-0.31875753,-0.05809954,-0.38237706,0,1.0
891,892,/content/drive/MyDrive/ReCirCor/training_data/training_data/50316_AV.wav,1,-8464.793,-533.95154,66.18516,64.49291,-39.385597,-31.00128,-4.4333053,-0.2604482,-8.783489,-2.2313082,27.972153,-0.5182914,2.0279448,0.34064108,0.1588651,1.7441779,-1.1251838,-0.61383486,0.3104615,0.3034872,0,1.0
892,893,/content/drive/MyDrive/ReCirCor/training_data/training_data/50316_MV.wav,1,-8562.488,-425.58505,111.53759,60.765827,-28.479975,-32.459095,-1.9452022,-1.1479868,8.700251,-0.037070367,-3.6892712,-0.19820502,0.7325518,1.199607,0.8103139,0.032369677,-0.8055717,-0.39111882,-0.59090203,-0.40102705,0,1.0
893,894,/content/drive/MyDrive/ReCirCor/training_data/training_data/50317_AV.wav,1,-8840.992,-341.03848,38.386963,37.335423,-25.696045,-20.858425,-4.0236816,-8.051408,78.98181,8.367456,-19.306875,0.59529686,-1.9291028,0.6278686,0.009812473,-0.94655436,1.3972864,-1.404939,-0.24651313,-0.516485,0,0.0
894,895,/content/drive/MyDrive/ReCirCor/training_data/training_data/50317_PV.wav,1,-8784.117,-459.6315,22.660189,46.75139,-33.40567,-28.56209,-3.9812443,-6.8857975,77.56098,8.260861,9.667197,0.56204844,-1.865518,1.0129117,0.35986495,-0.0074156164,-0.17241447,0.6101826,-0.30551678,0.7010463,0,1.0
895,896,/content/drive/MyDrive/ReCirCor/training_data/training_data/50317_TV.wav,1,-9072.767,-420.86905,58.00164,45.52331,-30.530315,-28.476423,-3.3095372,-3.8214445,38.1329,3.7561429,-6.9126353,0.12374147,-0.9504812,-0.32133025,0.7372513,-0.6830537,-0.12654425,1.4745983,-0.37684196,0.34526205,0,1.0
896,897,/content/drive/MyDrive/ReCirCor/training_data/training_data/50318_AV.wav,1,-8868.252,-429.74234,75.069534,68.58078,-32.30857,-29.491001,-4.2854824,0.016341936,-10.7535715,-2.413569,4.195977,-0.29613227,0.34180012,-0.6487804,-1.0337433,-0.9562677,-0.087031014,0.16600388,0.070332214,0.39462575,0,1.0
897,898,/content/drive/MyDrive/ReCirCor/training_data/training_data/50318_PV.wav,1,-8780.048,-235.41211,45.60602,64.04639,-20.406122,-22.87894,-2.959946,-0.32874903,-5.688847,-1.3478596,-2.5891128,0.08945542,-0.29485872,0.04669605,0.7155769,-1.178396,0.36389703,0.23456225,-1.0526465,-0.17313015,0,1.0
898,899,/content/drive/MyDrive/ReCirCor/training_data/training_data/50318_TV.wav,1,-8860.248,-416.7872,149.93944,60.394238,-29.624495,-30.81654,-4.558253,-0.30503455,-6.01248,-1.9898809,12.860047,-0.23254582,0.1877381,-0.6348325,-1.406519,-1.208521,-0.065165296,-0.18414563,-0.3136999,-0.11556698,0,1.0
899,900,/content/drive/MyDrive/ReCirCor/training_data/training_data/50318_MV.wav,1,-8398.81,-293.1065,195.20847,48.00075,-23.470387,-22.360857,-5.0193696,-0.3781605,-9.716006,-2.5290382,-0.5613252,-0.3164734,0.29107922,-0.7733454,1.2397349,-1.5405866,0.80939573,-0.04938896,-0.30522352,-0.544185,0,1.0
900,901,/content/drive/MyDrive/ReCirCor/training_data/training_data/50319_AV.wav,1,-342.04572,-997.41974,56.015125,131.22086,-112.02884,-31.764338,-12.179005,-1.2199814,-3.9064186,-2.7936382,-3.3455224,-0.44999868,1.333709,-0.4098746,0.42445233,0.43857804,0.6503399,-0.67866665,0.5130236,0.68469435,1,0.0
901,902,/content/drive/MyDrive/ReCirCor/training_data/training_data/50319_PV.wav,1,-8567.919,-490.02063,101.63733,62.807613,-37.358803,-31.105606,-5.0242715,-4.3119526,40.51808,3.3944578,-35.79124,0.01305469,0.16975404,0.2937305,-0.5922481,0.10783896,0.3142559,-0.8419164,0.32864213,0.6244927,1,0.0
902,903,/content/drive/MyDrive/ReCirCor/training_data/training_data/50319_TV.wav,1,-8520.523,-348.79523,108.93543,38.31757,-11.61528,-13.067567,-3.9693131,-1.7083706,11.586676,0.06276601,-9.014943,-0.18553309,0.43070272,0.49265432,1.0459467,-0.7658488,-0.58699733,-0.37962088,-0.09063705,0.0496539,1,1.0
903,904,/content/drive/MyDrive/ReCirCor/training_data/training_data/50319_MV.wav,1,-8914.789,-387.78018,62.197605,34.39344,-11.107166,-10.230815,-3.677436,-3.9072847,34.45073,3.0270407,1.5034202,0.086729534,-0.06368438,0.37991372,-1.4089296,-0.1439986,-0.63933164,0.34205386,0.68095624,-0.46369913,1,1.0
904,905,/content/drive/MyDrive/ReCirCor/training_data/training_data/50321_AV_1.wav,1,1901.3987,1002.1282,1078.0074,-232.15276,-58.44856,-8.208464,10.372548,16.591967,-7.5277066,1.8102664,-0.21223833,-1.3246266,0.43661717,0.6155186,0.9876211,-0.6029417,0.3353603,0.3774712,-0.683492,-0.9110167,0,1.0
905,906,/content/drive/MyDrive/ReCirCor/training_data/training_data/50321_AV_2.wav,1,-7064.5474,-383.63373,25.088568,35.952553,-37.49107,-20.987526,-3.6274922,-2.3774276,8.950061,-0.18877321,4.168188,-0.24495147,1.1742173,1.1214267,1.3208145,-0.2781718,-1.1310999,-0.29123175,0.011607609,-0.28158242,0,1.0
906,907,/content/drive/MyDrive/ReCirCor/training_data/training_data/50321_MV_1.wav,1,-51.981262,201.26962,233.52159,-17.979435,-43.70792,5.852645,-2.635171,-1.1050824,-8.872671,-1.8280209,5.522393,-0.016820677,1.3950621,1.6427633,0.3995345,1.2471074,-0.5824979,-0.5870192,-0.3344134,0.022401214,0,1.0
907,908,/content/drive/MyDrive/ReCirCor/training_data/training_data/50321_MV_2.wav,1,-8703.793,-409.2711,133.01283,54.45663,-27.454397,-25.661547,-3.5911922,0.17843159,-12.37962,-2.5427346,3.5337968,-0.53357065,1.7624052,0.003727416,-0.9766477,-0.05221264,-1.461303,-0.16912183,0.15468614,-0.14619628,0,1.0
908,909,/content/drive/MyDrive/ReCirCor/training_data/training_data/50323_AV.wav,1,2627.3357,854.4245,1011.6277,-20.098934,-70.17158,3.3281202,-13.005602,-3.401499,-1.7281054,-1.7305579,-2.616497,-0.16197318,0.74393135,0.1679323,-0.80083185,0.2319695,-0.44338357,0.46507454,-0.44763702,-0.14074309,0,0.0
909,910,/content/drive/MyDrive/ReCirCor/training_data/training_data/50323_PV.wav,1,32221.285,1167.7996,-1636.584,-605.6772,-234.6923,42.39556,52.55981,2.3374846,-7.2944846,-7.77566,1.9551778,-0.48127502,0.81342244,0.61525816,-0.0018843623,1.2294221,0.40652752,-0.0057727084,-0.3963265,-0.40433744,0,1.0
910,911,/content/drive/MyDrive/ReCirCor/training_data/training_data/50323_TV.wav,1,-5197.477,358.82733,135.81213,-45.243504,24.318977,33.503742,-3.5813146,-2.2067704,-9.037323,-2.0979767,-2.650812,0.034602083,0.880273,0.3552806,-0.5236711,0.2839446,0.31771767,0.3864214,-0.21419913,-0.024337947,0,1.0
911,912,/content/drive/MyDrive/ReCirCor/training_data/training_data/50323_MV.wav,1,-8616.898,-229.95667,13.48427,-16.785105,-9.20906,-9.5993185,1.8583003,3.3551462,-3.7764022,0.38015252,1.335734,-0.29105625,0.7721999,0.41844922,-0.030202933,0.43962663,-0.05791749,0.41372257,-0.5536262,-0.33525562,0,1.0
912,913,/content/drive/MyDrive/ReCirCor/training_data/training_data/50325_AV.wav,1,-1989.6243,-1627.628,-250.6589,-31.313334,-95.95241,-28.198256,-5.0692906,-1.7360221,14.814253,-0.7328995,5.812717,0.04013205,0.19813435,0.31542683,-1.6376565,-0.65327317,-0.767702,-0.1370729,-0.14586231,-0.03692967,0,0.0
913,914,/content/drive/MyDrive/ReCirCor/training_data/training_data/50325_PV.wav,1,-9110.812,-474.05334,88.90517,64.1599,-32.63342,-31.806084,-3.33367,0.663367,-14.937605,-2.8361495,3.4309456,-0.45380837,1.4373646,-0.01889298,-0.7645165,0.20995407,-0.68470085,-0.51710707,0.1194823,0.5112731,0,1.0
914,915,/content/drive/MyDrive/ReCirCor/training_data/training_data/50325_TV.wav,1,-6658.6914,-4.8704467,67.81004,-18.840261,144.50467,107.11635,-4.1000338,-2.8775632,-3.4393973,-1.9874676,6.666375,-0.0064980015,1.2498989,0.33520412,-0.7908213,0.46959904,-0.42003107,-0.7172521,0.31908756,-0.19411619,0,1.0
915,916,/content/drive/MyDrive/ReCirCor/training_data/training_data/50325_MV.wav,1,-2597.211,-1062.0911,-482.09036,136.57498,-87.21208,-20.694172,-9.087003,-2.2870047,5.457794,-1.342057,3.6429222,-0.19765064,1.0218154,0.28895977,0.085786186,1.3664888,-0.120135665,-0.1304163,-0.09213411,0.091946945,0,0.0
916,917,/content/drive/MyDrive/ReCirCor/training_data/training_data/50326_AV.wav,1,-6113.83,-323.01938,339.1154,-114.51688,-48.577724,-23.61697,-0.9277682,-1.1666329,-13.494034,-3.0585978,7.8639045,-0.1783902,0.7043095,0.6075994,1.2570096,-0.7163205,0.2014098,0.029707108,0.38903618,-0.32864028,1,1.0
917,918,/content/drive/MyDrive/ReCirCor/training_data/training_data/50326_PV.wav,1,-8916.133,-379.14963,111.38878,56.757355,-25.89982,-30.31896,-3.9790268,0.3813411,-14.133963,-2.8148034,1.726778,-0.26593566,0.35031077,-0.12486862,1.0983617,-1.3425887,0.05387408,0.16946457,-0.31768918,0.29575217,1,1.0
918,919,/content/drive/MyDrive/ReCirCor/training_data/training_data/50326_TV.wav,1,-3322.3965,-1609.9705,-766.45337,112.20958,-87.1438,-19.041029,-5.0636125,-1.4947766,-13.205681,-3.195554,6.1721373,-0.38842085,1.3064172,-0.07554759,-0.022841038,0.47391748,1.0494831,-1.071474,0.17333795,0.29452094,1,0.0
919,920,/content/drive/MyDrive/ReCirCor/training_data/training_data/50326_MV.wav,1,-8394.001,-283.73724,34.48,23.361204,-5.9734616,-14.879625,-0.1299286,-0.20221034,-10.628969,-1.8352787,-1.4118799,-0.18731038,1.0459234,0.119903125,-1.2628425,-0.98613393,-0.30537823,-0.27658442,0.056805827,0.13676423,1,1.0
920,921,/content/drive/MyDrive/ReCirCor/training_data/training_data/50327_AV.wav,1,50625.973,-4737.911,-1554.1499,228.91011,-398.0152,119.95475,-48.6489,-8.187985,-2.1145105,-9.775885,-0.36569762,0.35649347,0.8137708,-0.7304296,0.12729116,0.7609877,0.34713194,-0.33512676,-0.40478727,-0.3697069,0,0.0
921,922,/content/drive/MyDrive/ReCirCor/training_data/training_data/50327_PV.wav,1,-8878.667,-486.97028,78.526375,69.74694,-36.00444,-31.945839,-4.259398,-5.1565413,57.033123,5.774302,7.143043,0.281504,-0.7324663,0.9471342,-0.5816357,0.79540366,-0.322658,-0.20251511,0.25502005,0.46673465,0,0.0
922,923,/content/drive/MyDrive/ReCirCor/training_data/training_data/50327_TV.wav,1,-8449.473,-472.39868,87.69603,68.95362,-34.94543,-31.317648,-2.9524927,-0.7233612,7.1626987,-0.17749074,-0.8493455,-0.29429165,1.4019101,0.0709504,-0.7617534,0.7873155,-0.42138627,-0.36848608,0.83242923,-0.28525695,0,1.0
923,924,/content/drive/MyDrive/ReCirCor/training_data/training_data/50327_MV.wav,1,-8623.908,-344.44168,156.24277,52.71594,-25.148365,-27.10744,-4.559917,-2.9238174,32.364334,2.9583006,14.69186,0.0048714257,0.011549035,0.5298116,-0.7381915,0.38452896,-1.1348268,0.028842313,0.30683514,0.08635785,0,1.0
924,925,/content/drive/MyDrive/ReCirCor/training_data/training_data/50331_AV.wav,1,-2770.3423,537.37866,305.6021,-103.33021,173.24525,119.93907,9.833674,-5.0981154,-5.3932347,-1.9314358,-1.1885204,0.052971482,0.526738,0.53497815,0.68836683,-0.18564856,-0.103647634,-0.16516575,-0.68313557,-0.11948056,1,1.0
925,926,/content/drive/MyDrive/ReCirCor/training_data/training_data/50331_PV.wav,1,-7578.2925,311.13638,117.082924,-39.64229,29.909145,2.391178,7.286932,1.0953286,-14.142418,-0.9108372,-0.8069105,0.35961646,0.6729461,1.7923126,-1.2036173,-0.43288597,-0.322356,-0.15606803,-0.09322211,0.4820002,1,1.0
926,927,/content/drive/MyDrive/ReCirCor/training_data/training_data/50331_TV.wav,1,-7098.6035,563.37024,25.792686,-155.06944,66.07855,34.412064,6.957139,-2.4479415,-14.362678,-1.5722537,0.58046514,0.032746762,0.9926641,1.3885379,1.0825899,-0.79533863,-0.31419712,-0.14892179,-0.14169118,-0.10794241,1,1.0
927,928,/content/drive/MyDrive/ReCirCor/training_data/training_data/50331_MV.wav,1,77372.74,-9611.166,-2825.6272,16.337381,-974.7342,-104.64007,-53.4668,-9.290968,-1.7470758,-14.236023,-0.44984856,0.63989985,0.20838007,-0.39478981,-0.03892468,0.19974516,-0.121287815,-0.4169572,-0.70470357,0.1478457,1,0.0
928,929,/content/drive/MyDrive/ReCirCor/training_data/training_data/50332_AV.wav,1,-295.20065,2124.2178,451.9189,-278.00287,117.40538,100.61317,20.269035,2.2899678,-11.264264,7.845098,-1.0264548,4.337761,0.42517993,2.241381,-1.6363317,-0.29909673,-0.32515922,0.21140666,-0.5054758,-1.2084888,1,1.0
929,930,/content/drive/MyDrive/ReCirCor/training_data/training_data/50332_MV.wav,1,19568.0,-2072.5947,313.9823,-279.35193,-284.59167,-37.081303,22.421349,66.65848,-11.116044,49.01641,-0.6482411,-0.509993,0.22302231,2.0534494,-1.2474595,-0.09953032,-0.285846,-0.026859246,-0.09524026,-0.71925503,1,0.0
