,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Labels
508,509,/content/drive/MyDrive/ReCirCor/training_data/training_data/50104_AV.wav,1,-0.55489177,0.18775925,-0.16865961,0.10776707,-0.35259795,-0.09302214,0.4919491,-0.17103982,0.17804147,-0.11018056,0.046482272,0.11204177,-0.011428013,0.24972668,0.023334581,-0.008497736,0.014049294,-0.19575603,-0.023064356,-0.038866013,0
668,669,/content/drive/MyDrive/ReCirCor/training_data/training_data/50230_MV.wav,1,0.06543474,-0.070947155,0.76180017,-0.15569578,-0.0079887165,0.08883276,0.05662429,-0.07489104,0.35443908,0.27021703,0.026471894,-0.13283737,-0.24084798,-0.28068113,0.14738663,-0.29728767,-0.061248783,-0.032271244,0.14637883,-0.11950685,0
107,108,/content/drive/MyDrive/ReCirCor/training_data/training_data/47002_AV.wav,1,-0.17871247,-0.005232678,-0.034954067,-0.051822957,0.32893232,0.033719648,-0.12766118,0.17666298,0.006557654,-0.04444894,0.07666339,-0.18496047,0.000184824,0.11441941,-0.12407335,-0.0883751,-0.055267368,0.04397674,0.0124110365,0.050508507,1
230,231,/content/drive/MyDrive/ReCirCor/training_data/training_data/49821_AV.wav,1,-0.17534117,0.021729179,0.005794597,0.0767028,0.30603126,0.15367463,-0.28468704,0.019566344,-0.15427786,0.12611102,-0.23612057,0.24627143,-0.043145575,0.08801039,-0.14628029,-0.087159954,-0.0074355714,-0.019815886,-0.052639466,-0.004187006,1
23,24,/content/drive/MyDrive/ReCirCor/training_data/training_data/13918_AV.wav,1,-0.017416865,-0.13638912,-0.07507233,-0.22828946,-0.2588422,-0.1561824,0.1700281,-0.046475995,0.020602465,-0.14351612,-0.085995264,0.025949242,0.066026144,0.17471486,-0.22904558,-0.0719045,-0.034084745,-0.058451496,-0.14784545,-0.035212137,1
672,673,/content/drive/MyDrive/ReCirCor/training_data/training_data/50231_MV.wav,1,-0.1590625,0.06901397,0.16340353,0.20723687,0.11111254,-0.16291878,0.20623411,-0.1551888,-0.109892316,0.017573165,0.03168834,0.13980597,-0.020401254,0.12589917,-0.0011256152,-0.040001646,-0.017874148,-0.013147789,-0.021727052,-0.006295589,0
272,273,/content/drive/MyDrive/ReCirCor/training_data/training_data/49896_PV.wav,1,-0.023280734,0.016454179,-0.4646803,0.15874003,0.428548,-0.06667264,0.1224736,-0.10016835,0.07199815,0.056619078,-0.056391723,-0.006930934,-0.22232662,0.12293558,-0.07132024,0.053236946,0.10038954,0.1145482,0.03632727,-0.21706064,0
710,711,/content/drive/MyDrive/ReCirCor/training_data/training_data/50256_PV.wav,1,-0.33894163,0.05799875,-0.2895967,-0.010898792,-0.11654347,0.5874304,-0.23220202,-0.16345789,0.0012272989,0.013955119,-0.11672575,-0.1622437,0.03753391,-0.024534248,-0.05930948,-0.07892991,-0.050555803,-0.17476264,-0.17234194,0.06895265,1
658,659,/content/drive/MyDrive/ReCirCor/training_data/training_data/50225_MV.wav,1,0.07588788,-0.020073783,-0.45110482,0.16202955,-0.2599016,0.23483908,0.33569154,-0.16412428,-0.028442286,-0.069801025,0.029915195,-0.12547375,-0.19312014,0.157612,-0.15251662,-0.0315928,-0.13909553,0.09769169,-0.14793372,-0.118802376,0
202,203,/content/drive/MyDrive/ReCirCor/training_data/training_data/49729_TV.wav,1,-0.06506981,0.06483032,-0.15111534,0.28285414,0.29892796,-0.08549181,0.2434734,-0.22887504,-0.06643757,-0.061793864,0.07315936,-0.06806568,-0.13690507,0.020282306,0.04221911,-0.03962563,-0.054762665,0.06968212,0.02402016,-0.059945133,0
473,474,/content/drive/MyDrive/ReCirCor/training_data/training_data/50079_TV.wav,1,-0.30070475,0.011864168,0.056629576,-0.21125671,-0.24037755,0.22909269,-0.13918193,-0.018321346,0.09946839,-0.23710135,-0.2809096,-0.13876756,0.1392045,-0.09668536,0.244252,0.07924663,-0.043209463,-0.083022475,0.10731153,-0.07792433,0
964,965,/content/drive/MyDrive/ReCirCor/training_data/training_data/50645_PV.wav,1,0.28415114,-0.15840621,0.13725142,0.017296962,0.0916723,-0.23829989,0.13453825,-0.13267569,-0.30847946,-0.024115846,-0.06492658,-0.048014242,0.23527384,-0.09415097,0.038281932,-0.029554466,-0.032286666,-0.015832506,0.072249256,0.010345949,0
699,700,/content/drive/MyDrive/ReCirCor/training_data/training_data/50250_TV_2.wav,1,0.1869303,-0.032984935,-0.10925403,0.25594616,-0.15530601,0.06972353,0.2896302,-0.26410586,-0.15503502,-0.12997922,-0.08892809,-0.10750174,-0.0072556543,0.09898362,-0.05908512,-0.11939852,-0.057183117,0.062336575,-0.038057778,0.038130943,0
762,763,/content/drive/MyDrive/ReCirCor/training_data/training_data/50281_PV.wav,1,-0.79363114,0.29493597,-0.15024345,0.13889432,-0.13688172,0.7108185,-0.2692699,-0.06468358,0.2440157,-0.18261147,0.07829492,0.09469381,0.15453301,-0.0674175,-0.04233648,-0.059433784,0.030457668,0.026681596,0.018657438,0.1019095,0
864,865,/content/drive/MyDrive/ReCirCor/training_data/training_data/50337_MV.wav,1,-0.66786295,0.2076148,0.11116229,0.031880505,0.24385934,0.1377269,-0.1367118,0.051266164,0.20474777,-0.20540792,0.051408157,-0.051696964,0.020893091,0.0038876054,-0.065706305,0.013458842,-0.060831297,0.07393748,0.038462766,0.025933558,0
396,397,/content/drive/MyDrive/ReCirCor/training_data/training_data/50023_TV.wav,1,-0.18115005,-0.027029121,0.04207255,-0.1264434,0.12450982,-0.19447552,0.12576841,0.17885464,-0.070761286,-0.09268606,-0.1376294,-0.15722615,0.060807098,-0.064628564,-0.08210921,-0.046771027,-0.06420626,-0.05900633,-0.067024894,-0.049913086,0
381,382,/content/drive/MyDrive/ReCirCor/training_data/training_data/50014_PV.wav,1,0.42598662,-0.2961212,-0.18491706,-0.27872008,-0.4438558,0.049554713,0.0804722,-0.010767946,-0.1775011,-0.13212791,-0.19152965,-0.10263131,0.19642182,0.116070874,-0.028756589,-0.02515454,-0.07395489,0.15697627,-0.13912337,-0.0064910576,0
21,22,22.wav,0,2.228244,0.28156894,-0.5435963,2.0102577,-0.6113221,-0.25302744,-0.41687799,0.48689312,0.7229506,0.0011097435,-0.034221336,-0.016526839,0.15008484,0.014001599,0.54054165,-0.10905845,0.11187663,0.20576853,-0.17911938,0.124587096,1
469,470,/content/drive/MyDrive/ReCirCor/training_data/training_data/50078_TV.wav,1,-0.48843586,0.21355346,-0.13975374,0.2105775,0.4627018,0.30092523,-0.13499753,-0.11593858,0.22525299,-0.18477327,-0.04766491,-0.16130598,-0.038971014,0.04846221,0.035699937,-0.042822827,0.034974102,0.008687632,-0.1328188,-0.009774918,0
279,280,/content/drive/MyDrive/ReCirCor/training_data/training_data/49900_AV.wav,1,0.98794645,-0.4228277,-0.01809694,-0.12234709,0.26716864,-0.019872352,-0.3735313,-0.07230158,0.009310273,0.19836856,-0.09126907,0.013628784,-0.10642417,0.007286534,-0.16048168,-0.10084703,0.13126446,-0.0008697132,-0.017055096,-0.09092333,1
747,748,/content/drive/MyDrive/ReCirCor/training_data/training_data/50276_AV.wav,1,-0.3023589,0.14692307,-0.23966725,0.2565931,0.30632296,-0.11835486,0.11762295,-0.28019506,0.10285224,0.052445292,0.18372045,-0.105388634,0.021789908,0.08010177,-0.002657107,-0.04605897,0.2868721,-0.093502276,-0.040920187,0.0007860071,0
804,805,/content/drive/MyDrive/ReCirCor/training_data/training_data/50311_TV.wav,1,-0.45083418,0.10915113,0.4309652,-0.079345696,-0.1953982,-0.16840695,-0.09172502,0.04365472,0.06887838,-0.10187604,0.29093295,-0.19664744,0.05395315,-0.017903633,0.06537113,0.09640577,0.15764758,-0.0016568087,0.10125299,-0.041544333,0
305,306,/content/drive/MyDrive/ReCirCor/training_data/training_data/49963_MV.wav,1,-0.1279468,0.06731263,-0.1812326,0.20832303,-0.09901788,0.3849376,0.20610043,0.05799509,-0.20325343,-0.022289075,0.025951816,0.011649495,-0.09866874,0.07934127,0.101308964,-0.037228316,-0.016704885,0.035864685,0.0710705,0.01788209,0
594,595,/content/drive/MyDrive/ReCirCor/training_data/training_data/50160_PV.wav,1,-0.7575398,0.28306785,0.03687507,0.23256208,0.2136152,0.13014846,0.08838353,-0.024967244,0.023310935,0.0019408559,0.44755352,0.20818192,0.02742181,0.011772454,0.014568726,0.04430558,-0.05694818,0.005140551,0.3229106,-0.13600075,0
998,999,/content/drive/MyDrive/ReCirCor/training_data/training_data/50659_PV.wav,1,0.33984536,-0.08536853,-0.17117998,0.13316882,-0.3400581,-0.117938384,0.10250402,-0.14177087,0.066238,-0.1680129,-0.0028545535,0.07246664,-0.21442138,-0.031050364,0.027583595,-0.212876,-0.013565247,-0.037980877,-0.020377563,0.16519956,0
116,117,/content/drive/MyDrive/ReCirCor/training_data/training_data/49562_MV.wav,1,-0.104667224,-0.031778153,-0.32068083,-0.09837127,-0.329636,0.07161671,0.05406104,0.02816792,-0.037327603,0.079669766,-0.014074937,-0.0020528256,0.014881779,0.05395283,0.046318587,0.038747944,-0.04960349,0.0738672,-0.03961068,-0.068943106,0
880,881,/content/drive/MyDrive/ReCirCor/training_data/training_data/50348_AV_1.wav,1,-0.07333487,-0.008792329,0.089734435,0.058947355,-0.075918175,-0.5244406,0.2702749,-0.16060504,-0.12889719,0.014966691,0.14843962,0.10641284,0.3213383,0.057863224,0.07560154,-0.04621321,0.15297651,-0.17660661,0.13069446,0.038215704,0
477,478,/content/drive/MyDrive/ReCirCor/training_data/training_data/50080_MV.wav,1,-0.0371458,-0.09428235,-0.21248268,-0.20576683,0.07316477,-0.36388803,-0.21450561,0.2502095,-0.10479022,0.32085454,0.24574639,0.15727301,-0.13145773,-0.069012575,0.09838678,0.073493995,0.0030742045,0.00553071,-0.01473612,-0.077688314,0
188,189,/content/drive/MyDrive/ReCirCor/training_data/training_data/49691_TV.wav,1,-0.05929519,-0.023276392,-0.42724478,-0.052615922,-0.43535239,-0.07692074,0.34391737,-0.12828025,0.21021928,-0.1817393,-0.11185913,-0.043246523,0.10458296,0.21279791,0.026006605,-0.032899242,0.072382316,-0.008015107,-0.09569215,-0.0124745285,1
64,65,/content/drive/MyDrive/ReCirCor/training_data/training_data/38337_MV.wav,1,0.43885368,-0.37817082,-0.4879096,-0.57027566,0.12228003,-0.57478625,-0.17427519,0.237935,0.19067502,0.02177893,0.2293686,0.048151065,0.23673452,0.25564486,-0.008757402,-0.040279754,-0.011396125,0.07338636,0.042506784,0.13268495,0
408,409,/content/drive/MyDrive/ReCirCor/training_data/training_data/50032_TV_2.wav,1,-0.5248894,0.24310628,0.30168563,0.29085964,0.23364441,0.18448849,-0.11668962,-0.18468097,-0.0056903665,-0.14108182,-0.043726586,0.13879688,0.05720269,-0.07127529,0.08065245,-0.026254289,0.023849888,0.0064196344,6.703612e-05,-0.03986888,0
44,45,/content/drive/MyDrive/ReCirCor/training_data/training_data/2530_PV.wav,1,-0.18877962,0.030651562,-0.33171892,0.10559091,0.36364233,-0.23013957,0.5035093,-0.08499076,-0.046230763,-0.10592501,-0.11550808,-0.11166763,0.18577233,-0.031395935,-0.10864755,0.064674206,-0.05158948,0.033495326,0.124293596,0.099319085,0
416,417,/content/drive/MyDrive/ReCirCor/training_data/training_data/50047_PV.wav,1,0.16983843,-0.18482406,0.050419953,-0.24676052,-0.24064867,0.14244044,-0.09923158,0.019531788,-0.074329644,-0.08147401,-0.10540944,-0.16934747,-0.07027558,0.15608905,0.18639086,0.14689109,-0.12494401,-0.086421035,0.057319947,-0.03214559,0
879,880,/content/drive/MyDrive/ReCirCor/training_data/training_data/50345_MV.wav,1,-0.27073973,0.03340311,-0.28178045,-0.15800384,0.43457985,0.13054585,-0.271489,-0.021813067,0.26867166,0.14957947,-0.06545353,-0.07381594,-0.19811657,-0.03543286,-0.034410454,-0.049684245,0.17189054,-0.07573897,-0.038379252,-0.12983431,0
828,829,/content/drive/MyDrive/ReCirCor/training_data/training_data/50321_AV_2.wav,1,-0.19574884,-0.094358146,-0.2991629,-0.38235328,-0.4070799,0.14891113,-0.32345,0.19125108,0.088947,0.15400603,0.032732178,0.023501916,-0.09808778,-0.013688648,-0.093049616,-0.01471946,0.025894985,0.010275949,0.0686847,0.018025862,0
1000,1001,/content/drive/MyDrive/ReCirCor/training_data/training_data/50659_MV.wav,1,0.015582207,-0.065604545,0.3057913,-0.006310903,-0.092244364,-0.16100481,-0.031481866,-0.067363404,-0.24900426,0.009236441,-0.21521431,0.14844806,-0.07621665,-0.04533224,-0.08624498,-0.07744184,0.026165746,0.011781983,-0.067398295,0.07007772,0
682,683,/content/drive/MyDrive/ReCirCor/training_data/training_data/50239_PV.wav,1,0.39814973,-0.19470936,-0.042621993,0.011145505,0.14918055,-0.1369543,0.049120843,0.0036697604,-0.15646231,-0.0601821,-0.005199992,-0.10082955,0.14737406,0.30087104,-0.07048985,-0.045198392,-0.11558296,0.052398935,0.030421587,-0.048050646,0
289,290,/content/drive/MyDrive/ReCirCor/training_data/training_data/49946_TV.wav,1,-0.43174785,0.1722845,-0.12078421,0.19430603,0.48224217,0.29318988,-0.0851378,-0.032292865,0.041810773,-0.12412255,-0.015816605,-0.20251025,0.0034403496,-0.031860832,0.042375144,-0.0077722236,-0.10617851,0.062429726,0.050847206,-0.05578821,0
362,363,/content/drive/MyDrive/ReCirCor/training_data/training_data/50001_TV.wav,1,0.10613199,-0.05718424,-0.18701157,0.08393384,0.3404463,-0.06892754,0.06680113,-0.13667244,0.060859602,-0.108277544,0.060209006,-0.13777573,-0.016750298,0.24398102,0.04815515,-0.06499129,0.014857756,0.013693563,0.012945102,-0.063071504,0
854,855,/content/drive/MyDrive/ReCirCor/training_data/training_data/50334_PV.wav,1,-0.57162094,0.19843857,-0.084057234,0.15998882,0.41843367,0.3009947,-0.21160819,0.03452164,0.11705903,-0.045509946,0.08121952,0.08851006,0.06443796,0.095546514,-0.19414632,-0.045010157,-0.01119226,0.054964244,0.078179315,-0.0016706508,0
1007,1008,/content/drive/MyDrive/ReCirCor/training_data/training_data/50667_AV.wav,1,-0.27007687,0.11502788,0.49905625,0.22247961,0.13753238,0.19504501,-0.07539428,-0.08292565,-0.26858655,0.0045445478,-0.27185774,-0.04568644,-0.066247754,0.0204975,-0.012272406,0.002835689,0.033098362,-0.033955686,0.0483324,0.023797652,0
214,215,/content/drive/MyDrive/ReCirCor/training_data/training_data/49748_PV_2.wav,1,0.3487356,-0.11779545,0.3101964,0.08725324,-0.124409534,-0.3007129,-0.24624889,-0.078203864,-0.039586868,0.040856082,0.16927038,0.23479183,-0.30360368,0.16085774,-0.0002739056,-0.031475335,0.052259237,0.05111441,0.04309003,-0.0152879255,1
683,684,/content/drive/MyDrive/ReCirCor/training_data/training_data/50239_TV.wav,1,-0.0677633,0.019426845,0.4283315,0.13918759,0.017940532,-0.06764016,0.068676315,-0.14395079,-0.1540321,0.07085501,-0.061705805,0.13770904,-0.08581067,0.1223849,-0.02209812,-0.04360026,-0.05988375,0.011213601,-0.035695136,-0.062811404,0
67,68,/content/drive/MyDrive/ReCirCor/training_data/training_data/39043_TV.wav,1,-0.22394234,0.023658916,-0.22206704,-0.012936991,-0.24082913,0.2053317,0.111341156,0.043521684,-0.161343,0.114498876,0.036025036,-0.15156133,0.026994731,-0.07119109,-0.0709404,0.024147887,-0.12112931,0.13412404,0.05623107,0.14694041,0
515,516,/content/drive/MyDrive/ReCirCor/training_data/training_data/50109_AV.wav,1,-0.2502524,0.0870785,0.13211304,0.18448539,0.2643086,0.056708626,-0.071393654,-0.18426833,-0.16805184,0.03811077,0.06724547,0.03429365,0.06590637,-0.04034619,0.062285,-0.030724319,0.053615067,-0.037200585,0.041987706,0.051482603,0
149,150,/content/drive/MyDrive/ReCirCor/training_data/training_data/49627_MV.wav,1,1.1519017,-0.4000459,-0.23585363,0.058087222,-0.258793,0.02443092,-0.13847141,-0.12095127,-0.3123698,-0.045018766,0.038421895,-0.01545243,0.03291619,0.13268268,-0.035653833,-0.14582776,-0.021642461,0.13327433,-0.09889222,-0.06202303,1
535,536,/content/drive/MyDrive/ReCirCor/training_data/training_data/50117_MV.wav,1,-0.71236014,0.24790245,-0.3606864,0.0984429,0.48889655,0.1753398,0.027735263,-0.06533365,0.28765845,0.015906356,0.35215443,-0.44181943,0.0052569327,0.004927473,-0.003720273,0.16342698,0.054944985,0.1158537,0.10226813,0.0221989,0
983,984,/content/drive/MyDrive/ReCirCor/training_data/training_data/50655_MV.wav,1,-0.38810167,0.03671624,-0.21152408,-0.1126026,-0.21222854,0.20398255,-0.05109493,0.21372566,-0.22131632,0.1797253,-0.49509683,0.43151745,0.21695173,-0.0633517,-0.08339574,0.1101402,-0.010252804,0.22208658,0.060287833,0.060619786,0
156,157,/content/drive/MyDrive/ReCirCor/training_data/training_data/49630_TV.wav,1,-0.6638882,0.17302822,-0.26123914,-0.043431554,0.43798965,0.12436668,-0.010334783,0.13777463,0.23141137,-0.20097531,-0.28589568,0.086952515,0.1553521,0.04063537,-0.15604275,0.04889413,-0.009821669,0.19286768,0.10958303,-0.016585035,1
168,169,/content/drive/MyDrive/ReCirCor/training_data/training_data/49659_AV.wav,1,-0.28994745,0.045186494,-0.0009855818,0.011924458,-0.1343466,0.19378294,0.056637228,-0.116341926,-0.18912615,-0.047347154,0.0861653,-0.16014355,0.2120143,-0.15303382,0.11999803,0.019787792,-0.12331562,-0.0915989,0.13473722,-0.078346856,0
785,786,/content/drive/MyDrive/ReCirCor/training_data/training_data/50297_AV.wav,1,-0.48796615,0.035128694,-0.22629096,-0.33998471,0.24230753,-0.21729985,0.07080979,0.1553124,0.4740796,-0.32771862,-0.2053065,0.03277462,0.121181756,0.10819635,-0.056025535,-0.044496085,-0.01957808,-0.17335962,0.011460202,-0.0138807725,0
830,831,/content/drive/MyDrive/ReCirCor/training_data/training_data/50321_MV_2.wav,1,-0.22692211,-0.030462842,-0.34181187,-0.2334014,0.2219931,-0.27770913,-0.26743445,0.17215452,0.13921809,0.19649315,0.053589955,-0.053369395,-0.14212242,-0.05684241,0.051107552,0.072493,0.14835644,0.013560853,-0.02914193,0.0037438928,0
349,350,/content/drive/MyDrive/ReCirCor/training_data/training_data/49995_AV.wav,1,-0.34189615,0.06273265,0.44767228,-0.00732379,-0.03866629,-0.18927458,0.02618773,0.0749872,-0.23266064,0.19129796,0.0046466268,0.08034102,0.056665298,-0.07873144,-0.022891873,0.14466572,-0.06247131,-0.0061705383,0.030332228,0.031548694,0
814,815,/content/drive/MyDrive/ReCirCor/training_data/training_data/50316_AV.wav,1,-0.32033175,-0.01868154,0.451825,-0.34661758,-0.19917062,-0.4503966,-0.27540025,0.24249099,0.13352233,-0.0055710245,0.050040804,-0.009368189,-0.19859442,0.06514149,0.12234598,0.18911976,0.1881371,0.09965242,0.26515225,-0.037488434,0
734,735,/content/drive/MyDrive/ReCirCor/training_data/training_data/50271_MV.wav,1,-0.5912395,0.105693154,-0.40466622,-0.244842,-0.51283133,-0.11389906,0.16555333,0.11533448,0.24571496,0.051079154,-0.07488615,0.101823226,-0.06176317,0.00056225905,0.06529408,0.1178543,0.08459723,0.036878318,-0.003792432,0.10445871,0
591,592,/content/drive/MyDrive/ReCirCor/training_data/training_data/50159_PV.wav,1,-0.3014353,0.21510383,-0.38544676,0.4838193,0.44923255,-0.023663703,0.599744,-0.4176436,0.06913638,-0.12788625,0.0025136322,-0.053276177,0.026284305,0.17154045,0.14440474,0.029519781,0.038638737,0.011908747,-0.0011200116,-0.03589306,1
339,340,/content/drive/MyDrive/ReCirCor/training_data/training_data/49990_TV.wav,1,-0.21333998,0.018216686,0.60777545,-0.12116981,-0.102355585,-0.105835505,-0.15455075,0.021348724,0.047215313,-0.08680706,-0.16774541,-0.11789904,-0.094230875,-0.09730201,0.062452633,-0.051601518,-0.026763994,-0.079998866,-0.12205946,-0.055417337,0
45,46,/content/drive/MyDrive/ReCirCor/training_data/training_data/2530_TV.wav,1,-0.30331516,0.0340782,-0.44463608,-0.0880209,-0.4264733,0.28125706,0.23829399,-0.106230706,-0.05423854,-0.010511416,-0.21159676,-0.10403037,-0.0828671,-0.058541007,0.05502787,0.04875759,0.001828007,0.10606017,0.17717572,0.08503779,0
213,214,/content/drive/MyDrive/ReCirCor/training_data/training_data/49748_PV_1.wav,1,0.285481,-0.20451398,-0.1499892,-0.2767127,-0.4542725,-0.12923606,-0.20370343,0.033557307,0.16358426,-0.08501728,-0.019546937,0.052863374,-0.2911417,-0.07557239,0.028007435,-0.16189392,-0.044596616,-0.08770262,-0.062284485,0.00030286104,1
190,191,/content/drive/MyDrive/ReCirCor/training_data/training_data/49704_AV.wav,1,1.0246698,-0.47655296,-0.006368626,-0.22204925,-0.03538248,0.48180902,-0.12928714,-0.18766603,-0.19501728,-0.023898203,-0.20443006,-0.070962146,0.06360916,-0.04892753,0.33444574,-0.0132690165,-0.1961474,-0.13467304,0.13574605,0.06027278,0
884,885,/content/drive/MyDrive/ReCirCor/training_data/training_data/50348_MV.wav,1,-0.16276906,0.093635716,0.39227435,0.20636451,0.18756303,0.13750483,0.114892945,-0.05430502,-0.11211661,0.14677356,-0.004248246,0.005905161,-0.10528863,-0.040682275,0.09592084,-0.029793477,0.009421538,0.042721838,-0.009113753,0.024082031,0
873,874,/content/drive/MyDrive/ReCirCor/training_data/training_data/50343_AV.wav,1,-0.057458915,-0.039119147,-0.35364443,0.02551006,0.35387442,-0.11780439,0.06762033,-0.10553546,-0.029997978,0.0371379,0.040535633,0.004579509,-0.0011683078,0.040552396,-0.043907158,-0.09764336,-0.023981893,-0.114879385,0.060661737,-0.006485795,0
